start_code,end_code,day,rush,count
S0248,S0012,2021-06-27,am,5
S0249,S0407,2021-06-27,am,2
S0253,S0063,2021-06-27,am,5
S0258,S0428,2021-06-27,am,2
S0265,S0154,2021-06-27,am,3
S0270,S0272,2021-06-27,am,1
S0270,S0337,2021-06-27,am,4
S0271,S0082,2021-06-27,am,1
S0271,S0397,2021-06-27,am,7
S0276,S0130,2021-06-27,am,4
S0277,S0416,2021-06-27,am,4
S0279,S0396,2021-06-27,am,6
S0282,S0191,2021-06-27,am,5
S0284,S0419,2021-06-27,am,4
S0285,S0273,2021-06-27,am,7
S0294,S0163,2021-06-27,am,7
S0294,S0181,2021-06-27,am,1
S0302,S0477,2021-06-27,am,2
S0303,S0357,2021-06-27,am,2
S0305,S0031,2021-06-27,am,6
S0306,S0225,2021-06-27,am,5
S0312,S0233,2021-06-27,am,2
S0317,S0088,2021-06-27,am,4
S0317,S0316,2021-06-27,am,5
S0326,S0298,2021-06-27,am,3
S0328,S0068,2021-06-27,am,7
S0329,S0288,2021-06-27,am,7
S0343,S0146,2021-06-27,am,1
S0344,S0427,2021-06-27,am,1
S0352,S0031,2021-06-27,am,5
S0354,S0165,2021-06-27,am,4
S0357,S0318,2021-06-27,am,4
S0365,S0071,2021-06-27,am,4
S0372,S0133,2021-06-27,am,4
S0375,S0104,2021-06-27,am,2
S0377,S0342,2021-06-27,am,1
S0380,S0337,2021-06-27,am,1
S0382,S0207,2021-06-27,am,6
S0389,S0197,2021-06-27,am,4
S0390,S0070,2021-06-27,am,7
S0390,S0259,2021-06-27,am,5
S0393,S0197,2021-06-27,am,3
S0404,S0003,2021-06-27,am,6
S0408,S0318,2021-06-27,am,1
S0409,S0348,2021-06-27,am,3
S0410,S0305,2021-06-27,am,2
S0412,S0439,2021-06-27,am,1
S0423,S0115,2021-06-27,am,2
S0426,S0268,2021-06-27,am,5
S0439,S0147,2021-06-27,am,4
S0442,S0359,2021-06-27,am,2
S0451,S0004,2021-06-27,am,7
S0458,S0323,2021-06-27,am,5
S0469,S0416,2021-06-27,am,4
S0471,S0188,2021-06-27,am,5
S0471,S0361,2021-06-27,am,3
S0473,S0069,2021-06-27,am,3
S0474,S0122,2021-06-27,am,2
S0480,S0205,2021-06-27,am,2
S0480,S0482,2021-06-27,am,1
S0482,S0373,2021-06-27,am,7
S0483,S0260,2021-06-27,am,1
S0486,S0021,2021-06-27,am,3
S0488,S0104,2021-06-27,am,2
S0490,S0150,2021-06-27,am,3
S0492,S0381,2021-06-27,am,6
S0496,S0433,2021-06-27,am,6
S0498,S0237,2021-06-27,am,6
S0498,S0323,2021-06-27,am,7
S0008,S0210,2021-06-28,am,1
S0011,S0416,2021-06-28,am,6
S0014,S0413,2021-06-28,am,3
S0018,S0226,2021-06-28,am,2
S0018,S0395,2021-06-28,am,7
S0024,S0152,2021-06-28,am,5
S0039,S0190,2021-06-28,am,4
S0044,S0059,2021-06-28,am,5
S0044,S0089,2021-06-28,am,6
S0047,S0160,2021-06-28,am,1
S0058,S0040,2021-06-28,am,4
S0063,S0339,2021-06-28,am,1
S0064,S0120,2021-06-28,am,2
S0064,S0406,2021-06-28,am,5
S0066,S0355,2021-06-28,am,6
S0066,S0481,2021-06-28,am,4
S0070,S0415,2021-06-28,am,5
S0076,S0293,2021-06-28,am,6
S0077,S0418,2021-06-28,am,2
S0081,S0393,2021-06-28,am,3
S0086,S0017,2021-06-28,am,1
S0099,S0169,2021-06-28,am,3
S0100,S0231,2021-06-28,am,7
S0103,S0459,2021-06-28,am,7
S0104,S0367,2021-06-28,am,6
S0108,S0366,2021-06-28,am,2
S0113,S0228,2021-06-28,am,5
S0115,S0218,2021-06-28,am,1
S0118,S0153,2021-06-28,am,2
S0118,S0382,2021-06-28,am,2
S0120,S0251,2021-06-28,am,6
S0122,S0161,2021-06-28,am,6
S0123,S0045,2021-06-28,am,4
S0126,S0119,2021-06-28,am,4
S0126,S0220,2021-06-28,am,4
S0126,S0240,2021-06-28,am,1
S0126,S0331,2021-06-28,am,3
S0128,S0106,2021-06-28,am,1
S0134,S0007,2021-06-28,am,3
S0136,S0305,2021-06-28,am,5
S0140,S0363,2021-06-28,am,3
S0141,S0332,2021-06-28,am,2
S0145,S0420,2021-06-28,am,6
S0149,S0065,2021-06-28,am,6
S0150,S0498,2021-06-28,am,3
S0151,S0320,2021-06-28,am,2
S0152,S0063,2021-06-28,am,5
S0158,S0221,2021-06-28,am,7
S0158,S0287,2021-06-28,am,6
S0160,S0102,2021-06-28,am,1
S0164,S0033,2021-06-28,am,6
S0166,S0153,2021-06-28,am,4
S0166,S0225,2021-06-28,am,5
S0168,S0280,2021-06-28,am,7
S0186,S0245,2021-06-28,am,6
S0187,S0336,2021-06-28,am,5
S0196,S0200,2021-06-28,am,7
S0204,S0492,2021-06-28,am,7
S0205,S0314,2021-06-28,am,1
S0208,S0383,2021-06-28,am,2
S0211,S0325,2021-06-28,am,6
S0212,S0460,2021-06-28,am,5
S0215,S0313,2021-06-28,am,5
S0216,S0328,2021-06-28,am,3
S0217,S0068,2021-06-28,am,4
S0227,S0484,2021-06-28,am,2
S0230,S0334,2021-06-28,am,4
S0232,S0280,2021-06-28,am,3
S0237,S0069,2021-06-28,am,1
S0237,S0111,2021-06-28,am,6
S0237,S0113,2021-06-28,am,1
S0237,S0314,2021-06-28,am,5
S0238,S0095,2021-06-28,am,6
S0241,S0030,2021-06-28,am,2
S0245,S0326,2021-06-28,am,4
S0248,S0192,2021-06-28,am,3
S0253,S0253,2021-06-28,am,3
S0264,S0290,2021-06-28,am,4
S0265,S0472,2021-06-28,am,3
S0268,S0209,2021-06-28,am,3
S0269,S0473,2021-06-28,am,7
S0276,S0069,2021-06-28,am,7
S0280,S0411,2021-06-28,am,2
S0281,S0130,2021-06-28,am,3
S0282,S0001,2021-06-28,am,6
S0286,S0416,2021-06-28,am,4
S0294,S0454,2021-06-28,am,4
S0301,S0471,2021-06-28,am,1
S0307,S0075,2021-06-28,am,6
S0319,S0024,2021-06-28,am,3
S0319,S0377,2021-06-28,am,6
S0329,S0162,2021-06-28,am,6
S0329,S0330,2021-06-28,am,6
S0336,S0066,2021-06-28,am,2
S0339,S0408,2021-06-28,am,2
S0340,S0254,2021-06-28,am,1
S0345,S0309,2021-06-28,am,4
S0346,S0161,2021-06-28,am,7
S0346,S0374,2021-06-28,am,6
S0351,S0090,2021-06-28,am,1
S0351,S0456,2021-06-28,am,5
S0352,S0223,2021-06-28,am,1
S0353,S0357,2021-06-28,am,4
S0353,S0421,2021-06-28,am,5
S0354,S0066,2021-06-28,am,3
S0355,S0128,2021-06-28,am,3
S0362,S0041,2021-06-28,am,3
S0362,S0291,2021-06-28,am,7
S0367,S0449,2021-06-28,am,5
S0380,S0453,2021-06-28,am,2
S0388,S0440,2021-06-28,am,5
S0391,S0417,2021-06-28,am,1
S0393,S0010,2021-06-28,am,5
S0394,S0002,2021-06-28,am,1
S0400,S0036,2021-06-28,am,2
S0402,S0384,2021-06-28,am,1
S0404,S0495,2021-06-28,am,7
S0411,S0379,2021-06-28,am,4
S0411,S0394,2021-06-28,am,1
S0416,S0320,2021-06-28,am,4
S0425,S0305,2021-06-28,am,4
S0431,S0050,2021-06-28,am,5
S0434,S0237,2021-06-28,am,3
S0436,S0259,2021-06-28,am,7
S0437,S0303,2021-06-28,am,7
S0442,S0386,2021-06-28,am,6
S0448,S0157,2021-06-28,am,6
S0449,S0196,2021-06-28,am,7
S0456,S0017,2021-06-28,am,5
S0458,S0363,2021-06-28,am,3
S0467,S0350,2021-06-28,am,1
S0471,S0431,2021-06-28,am,2
S0471,S0440,2021-06-28,am,6
S0473,S0406,2021-06-28,am,6
S0474,S0121,2021-06-28,am,5
S0475,S0125,2021-06-28,am,1
S0476,S0045,2021-06-28,am,1
S0477,S0044,2021-06-28,am,1
S0483,S0460,2021-06-28,am,2
S0484,S0009,2021-06-28,am,2
S0485,S0370,2021-06-28,am,5
S0494,S0374,2021-06-28,am,3
S0002,S0012,2021-06-29,am,6
S0005,S0034,2021-06-29,am,2
S0008,S0213,2021-06-29,am,5
S0008,S0262,2021-06-29,am,4
S0010,S0125,2021-06-29,am,3
S0010,S0265,2021-06-29,am,3
S0011,S0092,2021-06-29,am,5
S0013,S0342,2021-06-29,am,7
S0014,S0190,2021-06-29,am,1
S0021,S0076,2021-06-29,am,5
S0021,S0200,2021-06-29,am,5
S0022,S0299,2021-06-29,am,3
S0043,S0135,2021-06-29,am,1
S0052,S0210,2021-06-29,am,5
S0053,S0377,2021-06-29,am,7
S0055,S0413,2021-06-29,am,6
S0060,S0178,2021-06-29,am,1
S0062,S0313,2021-06-29,am,5
S0064,S0495,2021-06-29,am,7
S0070,S0243,2021-06-29,am,3
S0072,S0123,2021-06-29,am,6
S0079,S0475,2021-06-29,am,2
S0088,S0481,2021-06-29,am,2
S0091,S0419,2021-06-29,am,3
S0096,S0319,2021-06-29,am,2
S0098,S0239,2021-06-29,am,2
S0107,S0404,2021-06-29,am,1
S0110,S0208,2021-06-29,am,6
S0110,S0486,2021-06-29,am,2
S0117,S0073,2021-06-29,am,3
S0121,S0134,2021-06-29,am,4
S0124,S0343,2021-06-29,am,2
S0129,S0203,2021-06-29,am,2
S0131,S0114,2021-06-29,am,2
S0135,S0486,2021-06-29,am,5
S0139,S0230,2021-06-29,am,3
S0140,S0398,2021-06-29,am,1
S0149,S0403,2021-06-29,am,7
S0149,S0433,2021-06-29,am,1
S0151,S0189,2021-06-29,am,5
S0153,S0110,2021-06-29,am,5
S0157,S0157,2021-06-29,am,6
S0171,S0341,2021-06-29,am,2
S0175,S0138,2021-06-29,am,2
S0176,S0317,2021-06-29,am,7
S0176,S0359,2021-06-29,am,5
S0178,S0207,2021-06-29,am,6
S0181,S0000,2021-06-29,am,1
S0181,S0044,2021-06-29,am,6
S0182,S0054,2021-06-29,am,6
S0189,S0052,2021-06-29,am,5
S0190,S0340,2021-06-29,am,4
S0192,S0396,2021-06-29,am,7
S0194,S0063,2021-06-29,am,6
S0198,S0280,2021-06-29,am,5
S0198,S0380,2021-06-29,am,4
S0199,S0037,2021-06-29,am,7
S0200,S0418,2021-06-29,am,2
S0205,S0306,2021-06-29,am,5
S0208,S0147,2021-06-29,am,6
S0212,S0390,2021-06-29,am,3
S0214,S0214,2021-06-29,am,7
S0215,S0325,2021-06-29,am,5
S0218,S0237,2021-06-29,am,7
S0222,S0130,2021-06-29,am,3
S0226,S0408,2021-06-29,am,1
S0232,S0414,2021-06-29,am,1
S0235,S0377,2021-06-29,am,2
S0240,S0181,2021-06-29,am,3
S0250,S0051,2021-06-29,am,3
S0250,S0417,2021-06-29,am,6
S0251,S0444,2021-06-29,am,1
S0264,S0420,2021-06-29,am,5
S0268,S0106,2021-06-29,am,3
S0273,S0023,2021-06-29,am,1
S0275,S0019,2021-06-29,am,1
S0276,S0467,2021-06-29,am,2
S0277,S0111,2021-06-29,am,7
S0287,S0452,2021-06-29,am,3
S0287,S0484,2021-06-29,am,1
S0291,S0311,2021-06-29,am,1
S0293,S0308,2021-06-29,am,2
S0297,S0304,2021-06-29,am,1
S0302,S0375,2021-06-29,am,2
S0303,S0011,2021-06-29,am,4
S0303,S0285,2021-06-29,am,2
S0308,S0067,2021-06-29,am,2
S0315,S0109,2021-06-29,am,2
S0316,S0088,2021-06-29,am,7
S0320,S0471,2021-06-29,am,5
S0321,S0430,2021-06-29,am,4
S0322,S0474,2021-06-29,am,2
S0324,S0036,2021-06-29,am,2
S0325,S0157,2021-06-29,am,3
S0329,S0115,2021-06-29,am,1
S0330,S0228,2021-06-29,am,7
S0332,S0450,2021-06-29,am,4
S0334,S0276,2021-06-29,am,1
S0336,S0290,2021-06-29,am,3
S0339,S0381,2021-06-29,am,2
S0348,S0441,2021-06-29,am,5
S0350,S0149,2021-06-29,am,4
S0355,S0290,2021-06-29,am,7
S0361,S0281,2021-06-29,am,4
S0362,S0362,2021-06-29,am,6
S0371,S0042,2021-06-29,am,1
S0374,S0092,2021-06-29,am,2
S0376,S0097,2021-06-29,am,5
S0377,S0244,2021-06-29,am,1
S0380,S0071,2021-06-29,am,6
S0381,S0102,2021-06-29,am,6
S0386,S0364,2021-06-29,am,4
S0390,S0260,2021-06-29,am,2
S0390,S0403,2021-06-29,am,3
S0401,S0134,2021-06-29,am,5
S0402,S0208,2021-06-29,am,4
S0407,S0082,2021-06-29,am,1
S0407,S0241,2021-06-29,am,2
S0415,S0308,2021-06-29,am,2
S0415,S0421,2021-06-29,am,7
S0416,S0091,2021-06-29,am,3
S0417,S0149,2021-06-29,am,3
S0417,S0351,2021-06-29,am,7
S0418,S0412,2021-06-29,am,3
S0425,S0305,2021-06-29,am,3
S0430,S0380,2021-06-29,am,2
S0436,S0296,2021-06-29,am,4
S0436,S0353,2021-06-29,am,3
S0437,S0465,2021-06-29,am,5
S0438,S0213,2021-06-29,am,4
S0440,S0452,2021-06-29,am,7
S0441,S0300,2021-06-29,am,3
S0445,S0246,2021-06-29,am,1
S0446,S0331,2021-06-29,am,4
S0448,S0275,2021-06-29,am,4
S0452,S0404,2021-06-29,am,5
S0455,S0396,2021-06-29,am,7
S0460,S0342,2021-06-29,am,1
S0461,S0305,2021-06-29,am,3
S0471,S0023,2021-06-29,am,1
S0477,S0483,2021-06-29,am,3
S0479,S0223,2021-06-29,am,7
S0484,S0089,2021-06-29,am,5
S0486,S0046,2021-06-29,am,6
S0486,S0341,2021-06-29,am,6
S0492,S0002,2021-06-29,am,1
S0492,S0243,2021-06-29,am,6
S0495,S0069,2021-06-29,am,7
S0496,S0391,2021-06-29,am,4
S0005,S0011,2021-06-30,am,4
S0006,S0349,2021-06-30,am,7
S0009,S0240,2021-06-30,am,2
S0011,S0321,2021-06-30,am,4
S0011,S0351,2021-06-30,am,6
S0017,S0269,2021-06-30,am,5
S0019,S0162,2021-06-30,am,7
S0025,S0323,2021-06-30,am,6
S0026,S0493,2021-06-30,am,3
S0027,S0023,2021-06-30,am,2
S0027,S0094,2021-06-30,am,5
S0029,S0049,2021-06-30,am,6
S0029,S0440,2021-06-30,am,6
S0032,S0099,2021-06-30,am,5
S0040,S0126,2021-06-30,am,3
S0040,S0468,2021-06-30,am,1
S0043,S0421,2021-06-30,am,4
S0044,S0413,2021-06-30,am,3
S0050,S0059,2021-06-30,am,7
S0060,S0089,2021-06-30,am,4
S0066,S0266,2021-06-30,am,4
S0073,S0006,2021-06-30,am,2
S0073,S0257,2021-06-30,am,6
S0075,S0026,2021-06-30,am,2
S0078,S0394,2021-06-30,am,6
S0087,S0380,2021-06-30,am,3
S0091,S0037,2021-06-30,am,6
S0092,S0346,2021-06-30,am,5
S0094,S0423,2021-06-30,am,1
S0097,S0106,2021-06-30,am,2
S0101,S0430,2021-06-30,am,6
S0102,S0469,2021-06-30,am,4
S0103,S0258,2021-06-30,am,6
S0104,S0255,2021-06-30,am,4
S0110,S0127,2021-06-30,am,7
S0111,S0191,2021-06-30,am,6
S0114,S0237,2021-06-30,am,5
S0125,S0312,2021-06-30,am,7
S0125,S0434,2021-06-30,am,1
S0127,S0098,2021-06-30,am,1
S0130,S0053,2021-06-30,am,7
S0130,S0350,2021-06-30,am,5
S0131,S0164,2021-06-30,am,4
S0132,S0302,2021-06-30,am,4
S0138,S0364,2021-06-30,am,4
S0139,S0484,2021-06-30,am,4
S0146,S0094,2021-06-30,am,3
S0146,S0250,2021-06-30,am,5
S0156,S0390,2021-06-30,am,2
S0160,S0091,2021-06-30,am,1
S0163,S0023,2021-06-30,am,6
S0164,S0339,2021-06-30,am,2
S0167,S0071,2021-06-30,am,2
S0169,S0232,2021-06-30,am,2
S0170,S0143,2021-06-30,am,4
S0170,S0250,2021-06-30,am,2
S0176,S0190,2021-06-30,am,1
S0183,S0041,2021-06-30,am,6
S0185,S0234,2021-06-30,am,5
S0187,S0187,2021-06-30,am,7
S0188,S0345,2021-06-30,am,1
S0189,S0262,2021-06-30,am,1
S0191,S0239,2021-06-30,am,5
S0192,S0174,2021-06-30,am,7
S0196,S0175,2021-06-30,am,6
S0205,S0293,2021-06-30,am,4
S0207,S0263,2021-06-30,am,2
S0208,S0076,2021-06-30,am,5
S0208,S0458,2021-06-30,am,1
S0210,S0286,2021-06-30,am,1
S0211,S0222,2021-06-30,am,2
S0212,S0118,2021-06-30,am,3
S0213,S0404,2021-06-30,am,3
S0217,S0269,2021-06-30,am,6
S0219,S0400,2021-06-30,am,1
S0221,S0491,2021-06-30,am,2
S0225,S0332,2021-06-30,am,2
S0230,S0064,2021-06-30,am,7
S0232,S0205,2021-06-30,am,1
S0232,S0291,2021-06-30,am,4
S0251,S0431,2021-06-30,am,7
S0253,S0401,2021-06-30,am,6
S0259,S0421,2021-06-30,am,6
S0260,S0105,2021-06-30,am,7
S0260,S0422,2021-06-30,am,5
S0269,S0304,2021-06-30,am,3
S0269,S0364,2021-06-30,am,6
S0270,S0226,2021-06-30,am,1
S0271,S0255,2021-06-30,am,5
S0272,S0119,2021-06-30,am,4
S0272,S0410,2021-06-30,am,3
S0276,S0259,2021-06-30,am,7
S0286,S0117,2021-06-30,am,1
S0286,S0479,2021-06-30,am,3
S0289,S0473,2021-06-30,am,6
S0291,S0121,2021-06-30,am,7
S0294,S0075,2021-06-30,am,7
S0301,S0278,2021-06-30,am,1
S0305,S0152,2021-06-30,am,2
S0305,S0170,2021-06-30,am,7
S0309,S0279,2021-06-30,am,3
S0310,S0239,2021-06-30,am,5
S0312,S0132,2021-06-30,am,1
S0312,S0197,2021-06-30,am,4
S0320,S0320,2021-06-30,am,4
S0324,S0011,2021-06-30,am,3
S0330,S0467,2021-06-30,am,3
S0341,S0253,2021-06-30,am,5
S0352,S0392,2021-06-30,am,6
S0355,S0374,2021-06-30,am,1
S0362,S0306,2021-06-30,am,5
S0364,S0272,2021-06-30,am,2
S0370,S0089,2021-06-30,am,6
S0371,S0134,2021-06-30,am,6
S0387,S0218,2021-06-30,am,7
S0388,S0292,2021-06-30,am,4
S0392,S0060,2021-06-30,am,3
S0393,S0405,2021-06-30,am,4
S0396,S0019,2021-06-30,am,4
S0409,S0197,2021-06-30,am,5
S0409,S0241,2021-06-30,am,4
S0409,S0375,2021-06-30,am,1
S0410,S0073,2021-06-30,am,1
S0418,S0153,2021-06-30,am,1
S0420,S0387,2021-06-30,am,7
S0421,S0493,2021-06-30,am,7
S0425,S0477,2021-06-30,am,4
S0437,S0323,2021-06-30,am,2
S0438,S0276,2021-06-30,am,7
S0442,S0250,2021-06-30,am,1
S0455,S0237,2021-06-30,am,3
S0460,S0012,2021-06-30,am,2
S0460,S0121,2021-06-30,am,5
S0460,S0431,2021-06-30,am,3
S0464,S0396,2021-06-30,am,1
S0467,S0218,2021-06-30,am,4
S0470,S0246,2021-06-30,am,2
S0480,S0296,2021-06-30,am,2
S0481,S0095,2021-06-30,am,1
S0484,S0473,2021-06-30,am,4
S0486,S0318,2021-06-30,am,1
S0487,S0090,2021-06-30,am,7
S0489,S0460,2021-06-30,am,6
S0490,S0145,2021-06-30,am,4
S0493,S0088,2021-06-30,am,7
S0499,S0367,2021-06-30,am,2
S0003,S0410,2021-07-01,am,5
S0009,S0232,2021-07-01,am,6
S0013,S0281,2021-07-01,am,7
S0014,S0121,2021-07-01,am,7
S0014,S0345,2021-07-01,am,7
S0025,S0477,2021-07-01,am,7
S0050,S0039,2021-07-01,am,5
S0051,S0072,2021-07-01,am,6
S0052,S0345,2021-07-01,am,2
S0054,S0374,2021-07-01,am,3
S0056,S0123,2021-07-01,am,5
S0059,S0002,2021-07-01,am,2
S0060,S0152,2021-07-01,am,4
S0062,S0486,2021-07-01,am,4
S0063,S0268,2021-07-01,am,4
S0064,S0108,2021-07-01,am,3
S0069,S0054,2021-07-01,am,2
S0069,S0484,2021-07-01,am,1
S0079,S0060,2021-07-01,am,3
S0081,S0477,2021-07-01,am,5
S0085,S0347,2021-07-01,am,7
S0088,S0172,2021-07-01,am,6
S0093,S0326,2021-07-01,am,1
S0099,S0305,2021-07-01,am,4
S0100,S0286,2021-07-01,am,3
S0109,S0002,2021-07-01,am,6
S0111,S0352,2021-07-01,am,1
S0112,S0162,2021-07-01,am,7
S0113,S0443,2021-07-01,am,7
S0116,S0032,2021-07-01,am,2
S0121,S0173,2021-07-01,am,6
S0122,S0317,2021-07-01,am,2
S0124,S0355,2021-07-01,am,4
S0126,S0103,2021-07-01,am,7
S0126,S0370,2021-07-01,am,6
S0128,S0284,2021-07-01,am,5
S0133,S0207,2021-07-01,am,3
S0144,S0150,2021-07-01,am,5
S0144,S0208,2021-07-01,am,7
S0146,S0385,2021-07-01,am,6
S0147,S0379,2021-07-01,am,4
S0151,S0324,2021-07-01,am,6
S0156,S0217,2021-07-01,am,6
S0159,S0479,2021-07-01,am,4
S0164,S0218,2021-07-01,am,1
S0165,S0388,2021-07-01,am,1
S0167,S0430,2021-07-01,am,3
S0170,S0238,2021-07-01,am,2
S0178,S0231,2021-07-01,am,1
S0182,S0114,2021-07-01,am,4
S0186,S0396,2021-07-01,am,1
S0189,S0110,2021-07-01,am,6
S0191,S0376,2021-07-01,am,7
S0197,S0107,2021-07-01,am,7
S0201,S0292,2021-07-01,am,1
S0206,S0012,2021-07-01,am,5
S0206,S0121,2021-07-01,am,7
S0206,S0260,2021-07-01,am,6
S0210,S0420,2021-07-01,am,2
S0213,S0443,2021-07-01,am,2
S0217,S0358,2021-07-01,am,5
S0220,S0358,2021-07-01,am,5
S0224,S0121,2021-07-01,am,1
S0226,S0201,2021-07-01,am,1
S0228,S0274,2021-07-01,am,3
S0235,S0486,2021-07-01,am,6
S0239,S0088,2021-07-01,am,6
S0240,S0257,2021-07-01,am,6
S0241,S0409,2021-07-01,am,6
S0245,S0169,2021-07-01,am,1
S0246,S0104,2021-07-01,am,4
S0247,S0036,2021-07-01,am,3
S0250,S0385,2021-07-01,am,3
S0253,S0153,2021-07-01,am,6
S0254,S0254,2021-07-01,am,5
S0262,S0198,2021-07-01,am,4
S0265,S0251,2021-07-01,am,2
S0267,S0057,2021-07-01,am,5
S0278,S0347,2021-07-01,am,3
S0279,S0191,2021-07-01,am,3
S0286,S0051,2021-07-01,am,2
S0291,S0188,2021-07-01,am,7
S0293,S0280,2021-07-01,am,6
S0295,S0221,2021-07-01,am,6
S0304,S0052,2021-07-01,am,1
S0304,S0334,2021-07-01,am,7
S0309,S0148,2021-07-01,am,7
S0325,S0138,2021-07-01,am,5
S0325,S0295,2021-07-01,am,7
S0325,S0323,2021-07-01,am,6
S0329,S0434,2021-07-01,am,7
S0336,S0027,2021-07-01,am,2
S0336,S0335,2021-07-01,am,7
S0344,S0067,2021-07-01,am,5
S0347,S0037,2021-07-01,am,3
S0349,S0477,2021-07-01,am,5
S0350,S0054,2021-07-01,am,4
S0350,S0125,2021-07-01,am,2
S0350,S0130,2021-07-01,am,1
S0358,S0389,2021-07-01,am,3
S0361,S0285,2021-07-01,am,6
S0367,S0049,2021-07-01,am,1
S0372,S0206,2021-07-01,am,5
S0381,S0219,2021-07-01,am,5
S0382,S0273,2021-07-01,am,2
S0392,S0486,2021-07-01,am,7
S0396,S0229,2021-07-01,am,2
S0402,S0337,2021-07-01,am,4
S0416,S0005,2021-07-01,am,7
S0419,S0131,2021-07-01,am,1
S0421,S0492,2021-07-01,am,1
S0422,S0431,2021-07-01,am,7
S0423,S0128,2021-07-01,am,6
S0424,S0366,2021-07-01,am,6
S0435,S0286,2021-07-01,am,4
S0435,S0303,2021-07-01,am,4
S0438,S0082,2021-07-01,am,1
S0443,S0064,2021-07-01,am,2
S0443,S0478,2021-07-01,am,2
S0445,S0396,2021-07-01,am,6
S0450,S0491,2021-07-01,am,1
S0455,S0182,2021-07-01,am,1
S0461,S0380,2021-07-01,am,5
S0464,S0340,2021-07-01,am,7
S0466,S0162,2021-07-01,am,6
S0467,S0437,2021-07-01,am,2
S0472,S0424,2021-07-01,am,2
S0478,S0119,2021-07-01,am,5
S0483,S0180,2021-07-01,am,4
S0485,S0300,2021-07-01,am,7
S0488,S0109,2021-07-01,am,2
S0490,S0301,2021-07-01,am,7
S0495,S0276,2021-07-01,am,7
S0497,S0212,2021-07-01,am,3
S0000,S0073,2021-07-02,am,3
S0001,S0276,2021-07-02,am,1
S0002,S0053,2021-07-02,am,6
S0003,S0050,2021-07-02,am,5
S0007,S0155,2021-07-02,am,7
S0011,S0451,2021-07-02,am,1
S0017,S0156,2021-07-02,am,1
S0022,S0442,2021-07-02,am,4
S0028,S0218,2021-07-02,am,1
S0030,S0004,2021-07-02,am,6
S0030,S0218,2021-07-02,am,6
S0034,S0022,2021-07-02,am,1
S0034,S0481,2021-07-02,am,6
S0035,S0051,2021-07-02,am,4
S0038,S0418,2021-07-02,am,3
S0039,S0059,2021-07-02,am,7
S0047,S0089,2021-07-02,am,7
S0049,S0063,2021-07-02,am,6
S0059,S0224,2021-07-02,am,7
S0060,S0069,2021-07-02,am,3
S0063,S0047,2021-07-02,am,1
S0063,S0333,2021-07-02,am,5
S0069,S0162,2021-07-02,am,3
S0078,S0366,2021-07-02,am,6
S0084,S0172,2021-07-02,am,1
S0091,S0324,2021-07-02,am,2
S0093,S0326,2021-07-02,am,2
S0094,S0355,2021-07-02,am,2
S0098,S0104,2021-07-02,am,6
S0102,S0237,2021-07-02,am,6
S0111,S0193,2021-07-02,am,3
S0118,S0193,2021-07-02,am,4
S0124,S0403,2021-07-02,am,2
S0125,S0463,2021-07-02,am,5
S0127,S0342,2021-07-02,am,3
S0128,S0010,2021-07-02,am,5
S0128,S0026,2021-07-02,am,3
S0129,S0495,2021-07-02,am,7
S0131,S0484,2021-07-02,am,4
S0137,S0245,2021-07-02,am,3
S0138,S0308,2021-07-02,am,3
S0139,S0228,2021-07-02,am,5
S0140,S0336,2021-07-02,am,3
S0142,S0376,2021-07-02,am,6
S0145,S0134,2021-07-02,am,7
S0145,S0383,2021-07-02,am,7
S0148,S0018,2021-07-02,am,6
S0151,S0210,2021-07-02,am,6
S0155,S0268,2021-07-02,am,3
S0156,S0358,2021-07-02,am,2
S0157,S0297,2021-07-02,am,2
S0158,S0227,2021-07-02,am,6
S0163,S0189,2021-07-02,am,4
S0163,S0237,2021-07-02,am,2
S0171,S0391,2021-07-02,am,6
S0177,S0339,2021-07-02,am,5
S0189,S0362,2021-07-02,am,7
S0190,S0478,2021-07-02,am,4
S0192,S0478,2021-07-02,am,1
S0196,S0378,2021-07-02,am,2
S0197,S0126,2021-07-02,am,3
S0201,S0352,2021-07-02,am,2
S0211,S0098,2021-07-02,am,1
S0219,S0263,2021-07-02,am,6
S0225,S0065,2021-07-02,am,5
S0238,S0001,2021-07-02,am,3
S0241,S0123,2021-07-02,am,3
S0242,S0032,2021-07-02,am,3
S0256,S0025,2021-07-02,am,7
S0269,S0297,2021-07-02,am,2
S0276,S0289,2021-07-02,am,2
S0285,S0363,2021-07-02,am,7
S0288,S0182,2021-07-02,am,5
S0289,S0316,2021-07-02,am,7
S0302,S0328,2021-07-02,am,1
S0303,S0226,2021-07-02,am,7
S0304,S0022,2021-07-02,am,6
S0308,S0135,2021-07-02,am,6
S0308,S0320,2021-07-02,am,2
S0312,S0170,2021-07-02,am,7
S0313,S0076,2021-07-02,am,3
S0313,S0325,2021-07-02,am,6
S0320,S0194,2021-07-02,am,7
S0325,S0331,2021-07-02,am,3
S0331,S0267,2021-07-02,am,3
S0335,S0345,2021-07-02,am,4
S0336,S0386,2021-07-02,am,4
S0350,S0056,2021-07-02,am,2
S0352,S0315,2021-07-02,am,2
S0352,S0338,2021-07-02,am,1
S0353,S0297,2021-07-02,am,5
S0354,S0395,2021-07-02,am,7
S0359,S0394,2021-07-02,am,2
S0360,S0491,2021-07-02,am,5
S0361,S0255,2021-07-02,am,2
S0378,S0250,2021-07-02,am,1
