sender_id,receiver_id,period,message_count
E083,E238,after,1
E083,E244,after,2
E083,E244,during,1
E083,E247,after,1
E083,E247,during,1
E083,E250,during,1
E084,E004,before,2
E084,E021,during,1
E084,E030,during,1
E084,E061,before,1
E084,E090,before,1
E084,E099,before,1
E084,E099,during,1
E084,E142,before,1
E084,E154,during,1
E084,E163,before,1
E084,E174,before,1
E084,E192,during,1
E084,E208,during,1
E084,E227,during,1
E084,E247,during,1
E085,E011,during,1
E085,E015,before,1
E085,E103,before,1
E085,E106,before,1
E085,E122,during,1
E085,E133,after,1
E085,E133,before,1
E085,E140,during,1
E085,E145,before,1
E085,E155,before,1
E085,E155,during,1
E085,E161,during,1
E086,E004,before,1
E086,E004,during,2
E086,E024,during,1
E086,E026,before,1
E086,E029,during,1
E086,E031,during,1
E086,E033,during,1
E086,E052,before,1
E086,E083,before,1
E086,E084,during,1
E086,E098,during,1
E086,E099,before,1
E086,E100,during,2
E086,E146,during,1
E086,E148,before,1
E086,E159,before,1
E086,E163,during,1
E086,E170,during,1
E086,E192,before,1
E086,E192,during,1
E086,E247,during,1
E087,E004,before,2
E087,E004,during,1
E087,E026,before,1
E087,E029,before,1
E087,E055,after,1
E087,E055,before,1
E087,E061,during,1
E087,E084,during,1
E087,E089,before,1
E087,E099,during,1
E087,E110,during,1
E087,E142,during,1
E087,E174,before,1
E087,E195,during,1
E087,E208,during,1
E088,E040,after,1
E088,E040,before,1
E088,E040,during,1
E088,E061,before,2
E088,E061,during,1
E088,E068,during,1
E088,E069,during,1
E088,E070,during,1
E088,E078,before,1
E088,E078,during,1
E088,E094,during,1
E088,E113,before,1
E088,E123,after,1
E088,E125,after,1
E088,E125,during,1
E088,E135,after,1
E088,E135,before,1
E088,E158,before,1
E088,E167,after,1
E088,E198,after,1
E088,E198,during,1
E088,E203,before,1
E088,E203,during,1
E088,E204,before,1
E088,E205,during,1
E088,E235,during,1
E089,E001,during,2
E089,E004,before,2
E089,E017,after,1
E089,E021,after,1
E089,E027,during,1
E089,E030,after,1
E089,E030,during,1
E089,E033,before,1
E089,E055,during,1
E089,E061,during,1
E089,E072,after,1
E089,E083,after,1
E089,E087,after,2
E089,E087,before,1
E089,E090,during,1
E089,E099,before,2
E089,E099,during,4
E089,E142,after,1
E089,E146,after,1
E089,E146,before,1
E089,E149,after,1
E089,E154,during,1
E089,E180,before,1
E089,E195,after,1
E089,E204,after,1
E089,E204,during,1
E089,E227,after,1
E089,E227,during,1
E089,E232,after,1
E089,E244,during,1
E089,E247,during,1
E089,E250,during,1
E090,E004,before,1
E090,E004,during,1
E090,E014,during,1
E090,E027,after,1
E090,E099,before,1
E090,E099,during,3
E090,E146,after,1
E090,E149,after,1
E090,E149,during,1
E090,E154,before,1
E090,E170,after,1
E090,E170,before,1
E090,E174,before,1
E090,E190,during,1
E090,E192,after,1
E090,E195,during,1
E090,E250,before,1
E091,E002,during,1
E091,E003,after,1
E091,E003,before,1
E091,E004,before,2
E091,E004,during,1
E091,E051,during,2
E091,E058,during,1
E091,E063,before,1
E091,E068,after,1
E091,E068,during,2
E091,E071,during,1
E091,E077,during,1
E091,E095,during,1
E091,E096,after,1
E091,E101,after,1
E091,E115,during,1
E091,E147,after,1
E091,E150,during,1
E091,E157,during,1
E091,E173,during,1
E091,E181,after,1
E091,E184,during,1
E091,E187,during,1
E091,E200,during,1
E091,E202,during,1
E091,E205,before,1
E091,E205,during,3
E091,E211,during,1
E091,E213,during,1
E091,E218,before,1
E091,E218,during,2
E091,E220,during,1
E091,E225,during,1
E091,E234,during,1
E091,E246,during,1
E092,E007,after,1
E092,E007,during,1
E092,E012,after,1
E092,E012,during,1
E092,E022,during,1
E092,E032,before,2
E092,E032,during,1
E092,E041,after,1
E092,E041,before,2
E092,E041,during,1
E092,E046,during,1
E092,E056,during,1
E092,E061,before,2
E092,E105,after,1
E092,E105,before,1
E092,E117,after,1
E092,E117,before,1
E092,E134,after,3
E092,E134,before,1
E092,E138,during,2
E092,E172,after,1
E092,E172,during,1
E092,E182,after,1
E092,E182,during,2
E092,E205,before,1
E092,E206,after,1
E092,E224,before,1
E092,E224,during,3
E093,E004,after,1
E093,E004,before,1
E093,E058,during,1
E093,E068,before,2
E093,E071,before,1
E093,E075,during,1
E093,E096,during,1
E093,E115,during,1
E093,E122,during,1
E093,E181,during,1
E093,E184,after,1
E093,E184,during,2
E093,E194,during,1
E093,E205,after,1
E093,E211,before,1
E093,E211,during,1
E093,E213,after,1
E093,E213,during,1
E093,E219,during,1
E093,E220,after,1
E093,E222,during,1
E093,E233,after,1
E093,E233,before,1
E093,E246,before,1
E094,E040,before,1
E094,E050,during,1
E094,E054,during,1
E094,E061,before,1
E094,E061,during,1
E094,E068,before,1
E094,E069,during,1
E094,E088,before,1
E094,E099,before,2
E094,E113,before,2
E094,E114,during,1
E094,E125,before,1
E094,E139,during,1
E094,E158,during,2
E094,E198,during,2
E094,E235,during,2
E094,E239,during,1
E095,E004,before,1
E095,E004,during,1
E095,E023,before,1
E095,E051,before,1
E095,E051,during,1
E095,E067,before,1
E095,E068,before,3
E095,E068,during,1
E095,E080,before,1
E095,E101,during,1
E095,E129,during,2
E095,E178,during,1
E095,E184,during,1
E095,E194,during,1
E095,E202,during,1
E095,E214,during,1
E095,E218,before,1
E095,E219,during,1
E095,E220,before,1
E095,E234,before,1
E095,E246,during,1
E096,E032,during,1
E096,E068,during,1
E096,E091,before,1
E096,E091,during,1
E096,E102,after,1
E096,E129,after,1
E096,E211,during,1
E096,E214,before,1
E096,E225,during,1
E097,E011,before,1
E097,E011,during,1
E097,E082,during,1
E097,E085,before,2
E097,E106,during,1
E097,E109,after,1
E097,E122,before,1
E097,E122,during,3
E097,E126,before,1
E097,E133,before,2
E097,E161,after,1
E097,E177,after,1
E097,E188,before,1
E097,E207,before,1
E097,E223,after,2
E097,E223,before,1
E098,E033,during,1
E098,E062,before,1
E098,E072,during,1
E098,E168,before,1
E099,E001,before,2
E099,E004,before,1
E099,E006,before,1
E099,E007,before,1
E099,E011,before,2
E099,E011,during,1
E099,E012,during,1
E099,E013,during,1
E099,E014,before,1
E099,E014,during,3
E099,E015,during,1
E099,E017,before,2
E099,E017,during,1
E099,E021,before,2
E099,E021,during,3
E099,E022,before,1
E099,E024,before,1
E099,E024,during,2
E099,E025,before,1
E099,E025,during,2
E099,E027,before,1
E099,E027,during,2
E099,E028,before,1
E099,E029,before,1
E099,E030,during,1
E099,E031,before,1
E099,E033,before,1
E099,E033,during,2
E099,E034,before,1
E099,E036,during,1
E099,E037,during,1
E099,E038,before,1
E099,E041,before,2
E099,E041,during,1
E099,E042,before,1
E099,E042,during,1
E099,E043,before,1
E099,E045,before,1
E099,E045,during,1
E099,E046,before,1
E099,E046,during,1
E099,E047,before,1
E099,E047,during,1
E099,E048,during,1
E099,E052,before,1
E099,E052,during,1
E099,E053,before,1
E099,E054,before,2
E099,E054,during,1
E099,E055,before,2
E099,E055,during,2
E099,E056,before,2
E099,E057,before,1
E099,E057,during,1
E099,E060,during,2
E099,E061,before,1
E099,E061,during,1
E099,E062,before,1
E099,E065,during,1
E099,E069,before,1
E099,E070,before,3
E099,E072,during,2
E099,E074,before,1
E099,E076,before,2
E099,E076,during,1
E099,E078,before,2
E099,E079,during,1
E099,E081,during,3
E099,E083,during,1
E099,E084,before,1
E099,E084,during,1
E099,E086,before,1
E099,E086,during,2
E099,E087,before,2
E099,E087,during,1
E099,E089,before,3
E099,E090,before,1
E099,E090,during,1
E099,E094,before,1
E099,E094,during,2
E099,E098,before,1
E099,E098,during,1
E099,E103,during,1
E099,E106,before,3
E099,E109,before,2
E099,E110,before,2
E099,E110,during,2
E099,E112,before,1
E099,E112,during,1
E099,E113,during,2
E099,E114,before,1
E099,E117,during,1
E099,E118,during,2
E099,E120,before,2
E099,E122,during,1
E099,E125,before,1
E099,E126,before,2
E099,E128,before,1
E099,E131,during,1
E099,E134,during,2
E099,E136,before,1
E099,E137,before,1
E099,E137,during,1
E099,E139,before,1
E099,E141,during,1
E099,E142,before,2
E099,E142,during,2
E099,E143,before,2
E099,E145,during,1
E099,E146,before,1
E099,E146,during,1
E099,E148,before,1
E099,E149,before,1
E099,E149,during,1
E099,E151,before,1
E099,E152,before,2
E099,E152,during,1
E099,E153,during,1
E099,E154,before,2
E099,E156,before,2
E099,E156,during,4
E099,E159,before,2
E099,E160,before,1
E099,E161,before,1
E099,E161,during,2
E099,E162,during,1
E099,E163,before,3
E099,E163,during,1
E099,E164,before,1
E099,E164,during,1
E099,E165,before,3
E099,E168,before,1
E099,E168,during,2
E099,E170,before,1
E099,E170,during,1
E099,E172,during,1
E099,E174,before,1
E099,E174,during,3
E099,E175,before,1
E099,E176,during,1
E099,E177,before,1
E099,E180,before,1
E099,E180,during,1
E099,E182,before,1
E099,E183,before,1
E099,E183,during,2
E099,E185,during,1
E099,E186,before,2
E099,E186,during,1
E099,E188,before,1
E099,E188,during,2
E099,E189,before,2
E099,E190,before,4
E099,E190,during,2
E099,E191,before,2
E099,E192,before,1
E099,E192,during,1
E099,E193,before,2
E099,E195,during,2
E099,E197,during,4
E099,E203,before,1
E099,E204,before,1
E099,E204,during,1
E099,E206,before,2
E099,E208,before,2
E099,E208,during,5
E099,E209,during,2
E099,E215,before,1
E099,E216,during,2
E099,E217,before,1
E099,E221,during,1
E099,E223,during,4
E099,E224,during,1
E099,E227,during,1
E099,E229,before,2
E099,E229,during,1
E099,E232,during,1
E099,E235,during,1
E099,E236,during,1
E099,E238,before,1
E099,E239,before,1
E099,E239,during,1
E099,E240,before,2
E099,E241,before,1
E099,E241,during,2
E099,E242,before,1
E099,E242,during,1
E099,E244,before,3
E099,E247,during,1
E099,E248,before,1
E099,E249,during,2
E099,E250,during,2
E100,E004,before,2
E100,E004,during,1
E100,E017,during,1
E100,E021,before,1
E100,E047,during,1
E100,E061,during,1
E100,E099,during,1
E100,E149,during,2
E100,E168,before,1
E100,E180,during,1
E100,E192,before,1
E100,E195,during,2
E100,E204,during,1
E100,E244,during,1
E101,E002,during,1
E101,E004,before,1
E101,E004,during,1
E101,E008,during,1
E101,E039,before,1
E101,E044,before,1
E101,E051,during,1
E101,E067,before,2
E101,E068,after,1
E101,E068,before,1
E101,E068,during,1
E101,E071,before,1
E101,E073,after,1
E101,E075,after,2
E101,E075,before,1
E101,E080,during,2
E101,E091,after,1
E101,E091,during,1
E101,E093,before,1
E101,E096,after,1
E101,E107,during,1
E101,E124,after,1
E101,E150,after,1
E101,E173,during,1
E101,E181,after,1
E101,E184,during,1
E101,E187,during,1
E101,E194,after,1
E101,E196,after,1
E101,E196,before,1
E101,E205,before,1
E101,E205,during,1
E101,E211,during,1
E101,E214,after,1
E101,E214,before,1
E101,E214,during,1
E101,E219,after,1
E101,E219,before,2
E101,E220,during,1
E101,E225,after,1
E101,E233,before,1
E101,E233,during,1
E101,E237,before,1
E101,E237,during,2
E102,E002,after,1
E102,E002,before,1
E102,E004,before,1
E102,E004,during,2
E102,E044,after,1
E102,E058,during,1
E102,E063,before,1
E102,E067,during,1
E102,E073,before,1
E102,E091,during,1
E102,E093,before,1
E102,E096,after,2
E102,E124,before,1
E102,E124,during,1
E102,E126,during,1
E102,E132,after,1
E102,E132,during,1
E102,E184,after,1
E102,E184,during,1
E102,E187,during,1
E102,E194,after,1
E102,E196,during,1
E102,E200,during,1
E102,E202,before,1
E102,E204,after,1
E102,E218,after,1
E102,E220,during,1
E102,E222,before,2
E102,E239,before,1
E102,E246,before,1
E103,E011,before,3
E103,E015,during,1
E103,E042,after,1
E103,E053,after,1
E103,E053,during,2
E103,E085,during,3
E103,E097,during,1
E103,E099,before,2
E103,E099,during,1
E103,E109,after,2
E103,E120,after,2
E103,E122,after,3
E103,E122,before,3
E103,E122,during,1
E103,E133,before,1
E103,E145,after,1
E103,E145,during,1
E103,E152,during,2
E103,E161,during,1
E103,E185,before,1
E103,E188,during,2
E103,E199,after,1
E103,E205,during,1
E103,E207,during,1
E103,E223,after,1
E103,E236,during,2
E103,E239,before,1
E104,E002,during,1
E104,E004,before,1
E104,E008,during,1
E104,E023,after,1
E104,E044,after,1
E104,E044,during,1
E104,E058,during,1
E104,E063,before,1
E104,E064,after,1
E104,E068,before,2
E104,E068,during,1
E104,E073,after,1
E104,E073,during,1
E104,E077,during,2
E104,E093,during,1
E104,E095,during,1
E104,E132,during,1
E104,E173,after,1
E104,E179,during,1
E104,E202,after,1
E104,E202,during,1
E104,E205,before,1
E104,E205,during,1
E104,E214,after,1
E104,E226,before,1
E104,E226,during,1
E104,E231,after,1
E104,E231,during,1
E104,E234,before,1
E105,E007,during,1
E105,E022,before,2
E105,E022,during,2
E105,E032,before,2
E105,E046,before,1
E105,E056,during,1
E105,E068,during,1
E105,E099,before,1
E105,E099,during,1
E105,E117,before,2
E105,E117,during,2
E105,E122,during,1
E105,E134,before,1
E105,E134,during,2
E105,E172,during,1
E105,E182,during,2
E105,E206,after,1
E105,E224,after,1
E105,E224,during,2
E105,E228,after,2
E105,E228,during,1
E105,E239,after,1
E105,E241,before,1
E105,E241,during,2
E106,E015,during,1
E106,E082,before,1
E106,E097,during,2
E106,E120,before,2
E106,E122,after,1
E106,E122,before,3
E106,E155,during,1
E106,E161,during,1
E106,E188,during,2
E106,E199,after,1
E106,E199,before,1
E106,E223,during,1
E106,E236,before,1
E107,E004,during,1
E107,E023,after,2
E107,E032,during,1
E107,E067,during,1
E107,E068,before,3
E107,E075,before,1
E107,E091,before,1
E107,E104,after,1
E107,E122,before,1
E107,E124,during,1
E107,E126,before,1
E107,E150,before,1
E107,E173,during,1
E107,E178,during,1
E107,E184,after,1
E107,E194,during,1
E107,E200,during,1
E107,E205,before,1
E107,E205,during,1
E107,E211,during,1
E107,E213,during,1
E107,E222,during,2
E107,E234,during,1
E107,E237,during,1
E108,E005,during,1
E108,E032,before,1
E108,E034,after,2
E108,E034,before,1
E108,E034,during,1
E108,E045,during,1
E108,E048,after,5
E108,E048,during,1
E108,E059,during,1
E108,E061,before,1
E108,E099,before,1
E108,E112,before,1
E108,E112,during,2
E108,E122,after,1
E108,E151,during,2
E108,E153,after,1
E108,E204,before,1
E108,E239,after,3
E108,E239,during,3
E108,E242,after,2
E108,E242,during,3
E109,E015,during,1
E109,E042,before,1
E109,E042,during,1
E109,E043,before,1
E109,E053,after,1
E109,E053,during,1
E109,E082,after,1
E109,E097,before,1
E109,E099,during,1
E109,E103,during,1
E109,E106,before,1
E109,E122,after,1
E109,E122,before,1
E109,E122,during,2
E109,E133,during,1
E109,E140,during,1
E109,E145,after,1
E109,E155,after,1
E109,E185,before,1
E109,E185,during,2
E110,E004,before,1
E110,E004,during,3
E110,E014,after,1
E110,E014,during,1
E110,E026,during,1
E110,E030,during,1
E110,E031,during,1
E110,E052,during,1
E110,E055,before,1
E110,E061,during,1
E110,E062,after,1
E110,E062,before,1
E110,E072,after,1
E110,E087,during,1
E110,E090,before,1
E110,E090,during,1
E110,E099,before,3
E110,E118,before,1
E110,E118,during,1
E110,E148,before,1
E110,E149,before,1
E110,E163,before,1
E110,E168,after,1
E110,E174,after,1
E110,E174,before,1
E110,E180,during,1
E110,E195,before,1
E110,E204,after,1
E110,E229,before,1
E110,E232,after,1
E110,E238,after,1
E110,E240,before,2
E110,E240,during,2
E110,E244,before,1
E111,E004,after,1
E111,E004,before,1
E111,E004,during,1
E111,E023,after,1
E111,E051,after,1
E111,E058,before,1
E111,E063,after,1
E111,E067,before,1
E111,E068,before,1
E111,E096,during,1
E111,E101,after,1
E111,E101,during,1
E111,E104,before,1
E111,E104,during,1
E111,E107,after,1
E111,E107,before,1
E111,E107,during,1
E111,E115,before,1
E111,E122,during,1
E111,E124,before,1
E111,E124,during,1
E111,E126,before,1
E111,E129,after,1
E111,E132,before,1
E111,E187,after,1
E111,E187,during,1
E111,E194,after,1
E111,E194,during,1
E111,E196,during,1
E111,E202,before,1
E111,E202,during,1
E111,E204,during,1
E111,E205,after,1
E111,E205,before,2
E111,E205,during,2
E111,E211,during,1
E111,E218,during,1
E111,E219,after,1
E111,E220,after,1
E111,E220,during,1
E111,E226,after,1
E111,E237,during,2
E111,E239,before,1
E111,E243,after,1
E112,E018,during,1
E112,E034,during,2
E112,E045,during,1
E112,E048,before,1
E112,E048,during,2
E112,E059,during,1
E112,E126,during,1
E112,E130,during,1
E112,E205,during,1
E112,E239,during,2
E112,E242,before,1
E113,E032,during,1
E113,E049,after,1
E113,E050,before,1
E113,E054,after,1
E113,E061,before,6
E113,E068,after,1
E113,E078,before,1
E113,E078,during,2
E113,E088,after,2
E113,E094,before,1
E113,E099,before,2
E113,E114,before,1
E113,E123,before,1
E113,E125,before,1
E113,E125,during,1
E113,E126,before,2
E113,E135,after,1
E113,E135,during,1
E113,E139,during,2
E113,E158,after,2
E113,E158,before,1
E113,E167,after,2
E113,E167,before,1
E113,E176,during,1
E113,E198,during,2
E113,E203,after,3
E113,E203,before,1
E113,E203,during,1
E113,E205,after,1
E113,E205,before,1
E113,E235,before,1
E114,E032,before,1
E114,E049,before,2
E114,E054,after,1
E114,E061,before,2
E114,E070,after,2
E114,E070,during,1
E114,E078,before,1
E114,E088,after,1
E114,E088,before,2
E114,E088,during,1
E114,E099,before,1
E114,E113,after,1
E114,E125,after,1
E114,E125,during,1
E114,E135,during,1
E114,E139,after,1
E114,E158,during,1
E114,E198,before,2
E114,E198,during,1
E114,E203,after,1
E114,E203,during,1
E114,E204,after,1
E114,E205,during,1
E115,E002,during,1
E115,E004,before,5
E115,E064,after,1
E115,E064,during,2
E115,E068,after,1
E115,E077,during,1
E115,E080,after,1
E115,E091,before,1
E115,E093,during,1
E115,E101,before,1
E115,E104,after,1
E115,E107,before,1
E115,E122,after,1
E115,E124,after,1
E115,E181,before,1
E115,E184,after,1
E115,E202,during,1
E115,E205,before,1
E115,E205,during,1
E115,E211,during,1
E115,E213,during,1
E115,E214,before,1
E115,E219,after,1
E115,E219,before,1
E115,E220,before,1
E115,E226,after,2
E115,E231,during,1
E115,E237,during,1
E115,E246,during,1
E116,E037,before,1
E116,E126,after,2
E116,E126,before,1
E116,E127,after,1
E116,E127,before,1
E116,E136,before,1
E116,E165,during,1
E116,E166,during,1
E116,E191,after,1
E116,E191,before,1
E116,E193,after,1
E116,E210,after,1
E116,E217,during,1
E116,E245,after,3
E117,E007,during,2
E117,E012,before,1
E117,E022,during,2
E117,E032,before,2
E117,E041,before,1
E117,E056,during,1
E117,E099,before,1
E117,E105,after,1
E117,E126,during,1
E117,E134,during,1
E117,E138,after,2
E117,E172,after,2
E117,E182,before,1
E117,E206,after,2
E117,E224,after,1
E117,E224,during,1
E117,E228,after,1
E117,E228,during,1
E118,E052,during,1
E118,E062,before,1
E118,E098,during,3
E118,E099,before,3
E118,E099,during,1
E118,E154,before,1
E118,E159,during,1
E118,E174,during,1
E118,E190,before,1
E118,E204,before,1
E118,E227,during,1
E118,E232,during,1
E118,E247,during,1
E118,E250,during,1
E119,E009,before,1
E119,E025,during,1
E119,E037,after,2
E119,E065,after,1
E119,E065,before,1
E119,E065,during,1
E119,E068,after,1
E119,E068,before,1
E119,E099,during,2
E119,E126,after,6
E119,E126,before,2
E119,E126,during,2
E119,E127,during,2
E119,E136,before,1
E119,E160,after,1
E119,E160,before,1
E119,E160,during,2
E119,E165,before,1
E119,E166,during,1
E119,E175,during,2
E119,E186,after,1
E119,E186,during,1
E119,E191,after,1
E119,E191,before,1
E119,E193,after,1
E119,E193,during,2
E119,E201,after,2
E119,E201,during,2
E119,E205,before,1
E119,E210,before,1
E119,E217,during,1
E119,E221,during,2
E119,E245,during,1
E119,E248,during,1
E119,E249,during,2
E120,E011,before,1
E120,E015,during,1
E120,E043,during,2
E120,E085,before,1
E120,E099,before,2
E120,E099,during,2
E120,E103,after,1
E120,E103,during,1
E120,E106,during,2
E120,E109,after,1
E120,E140,during,1
E120,E145,before,2
E120,E152,before,2
E120,E171,after,1
E120,E188,during,1
E120,E199,during,1
E120,E207,after,1
E120,E223,during,1
E121,E010,after,2
E121,E016,before,1
E121,E020,before,1
E121,E028,before,2
E121,E035,during,1
E121,E060,before,1
E121,E061,during,1
E121,E066,during,1
E121,E068,during,1
E121,E074,before,2
E121,E074,during,2
E121,E079,after,2
E121,E079,before,2
E121,E131,during,3
E121,E141,before,1
E121,E156,during,1
E121,E162,during,2
E121,E183,after,1
E121,E183,during,1
E121,E197,during,1
E121,E204,after,2
E121,E204,before,4
E121,E204,during,5
E121,E212,before,1
E121,E216,before,1
E121,E216,during,1
E121,E230,during,2
E121,E239,after,1
E122,E001,before,1
E122,E001,during,1
E122,E005,after,1
E122,E007,before,1
E122,E009,after,1
E122,E009,before,1
E122,E010,before,1
E122,E011,before,1
E122,E011,during,3
E122,E014,during,1
E122,E015,after,1
E122,E015,before,1
E122,E015,during,3
E122,E018,during,1
E122,E023,before,1
E122,E033,after,1
E122,E035,during,1
E122,E036,during,1
E122,E037,after,1
E122,E038,during,1
E122,E040,during,1
E122,E042,after,1
E122,E042,before,6
E122,E042,during,1
E122,E043,before,1
E122,E043,during,2
E122,E045,during,1
E122,E047,before,1
E122,E047,during,1
E122,E049,during,1
E122,E052,before,1
E122,E053,after,1
E122,E053,before,3
E122,E059,during,1
E122,E061,during,1
E122,E064,after,1
E122,E066,after,1
E122,E074,before,1
E122,E076,before,1
E122,E077,during,1
E122,E078,after,1
E122,E082,after,1
E122,E082,before,1
E122,E082,during,2
E122,E085,after,4
E122,E085,before,1
E122,E085,during,1
E122,E086,during,2
E122,E089,after,1
E122,E089,before,1
E122,E091,after,1
E122,E093,before,1
E122,E095,during,1
E122,E096,before,1
E122,E097,during,2
E122,E098,before,1
E122,E103,after,1
E122,E103,during,4
E122,E106,after,3
E122,E106,before,2
E122,E106,during,1
E122,E110,during,1
E122,E113,before,1
E122,E120,after,1
E122,E120,before,1
E122,E120,during,3
E122,E121,during,1
E122,E125,after,1
E122,E133,before,4
E122,E133,during,1
E122,E135,after,2
E122,E135,during,1
E122,E136,after,1
E122,E136,before,1
E122,E139,after,2
E122,E139,before,1
E122,E140,before,2
E122,E140,during,1
E122,E142,during,1
E122,E143,before,1
E122,E145,during,1
E122,E146,before,2
E122,E146,during,1
E122,E150,before,1
E122,E151,before,1
E122,E152,after,2
E122,E152,during,1
E122,E153,during,1
E122,E154,before,1
E122,E154,during,1
E122,E155,during,2
E122,E156,during,1
E122,E158,after,2
E122,E159,after,1
E122,E161,after,1
E122,E161,before,4
E122,E161,during,2
E122,E164,during,2
E122,E165,before,1
E122,E169,after,1
E122,E169,before,1
E122,E170,during,1
E122,E171,after,2
E122,E171,before,4
E122,E172,before,1
E122,E172,during,1
E122,E174,before,1
E122,E177,before,2
E122,E177,during,2
E122,E178,during,1
E122,E185,before,1
E122,E185,during,1
E122,E188,after,2
E122,E188,before,3
E122,E188,during,3
E122,E193,after,1
E122,E195,before,1
E122,E196,during,1
E122,E198,before,1
E122,E199,before,2
E122,E199,during,3
E122,E204,before,1
E122,E205,before,2
E122,E206,after,1
E122,E207,after,2
E122,E207,during,2
E122,E212,during,1
E122,E221,before,1
E122,E223,after,1
E122,E223,before,3
E122,E223,during,2
E122,E224,after,1
E122,E224,during,1
E122,E227,before,1
E122,E236,before,2
E122,E238,before,1
E122,E239,after,1
E122,E239,during,1
E122,E240,after,2
E122,E243,before,1
E122,E244,after,1
E122,E244,before,2
E122,E244,during,1
E122,E245,before,1
E122,E245,during,1
E122,E248,after,1
E122,E248,before,1
E123,E049,after,1
E123,E049,before,1
E123,E049,during,1
E123,E054,after,1
E123,E061,before,2
E123,E061,during,3
E123,E069,before,1
E123,E069,during,1
E123,E088,after,2
E123,E099,before,1
E123,E114,after,1
E123,E114,during,3
E123,E125,after,2
E123,E135,after,2
E123,E158,after,1
E123,E176,before,1
E123,E198,after,1
E123,E235,before,1
E123,E239,during,1
E124,E003,during,1
E124,E004,after,1
E124,E004,before,1
E124,E044,before,1
E124,E051,after,1
E124,E063,before,1
E124,E067,before,1
E124,E068,after,1
E124,E068,before,1
E124,E068,during,1
E124,E093,during,1
E124,E096,after,1
E124,E101,after,1
E124,E104,before,1
E124,E115,during,1
E124,E132,after,1
E124,E132,during,1
E124,E147,after,1
E124,E147,during,1
E124,E150,during,1
E124,E178,during,1
E124,E181,before,1
E124,E187,before,1
E124,E196,during,1
E124,E205,before,1
E124,E205,during,2
E124,E218,during,1
E124,E220,after,1
E124,E231,after,1
E124,E243,after,1
E124,E246,during,1
E125,E032,during,1
E125,E040,after,3
E125,E040,before,2
E125,E040,during,2
E125,E049,after,2
E125,E049,during,1
E125,E050,during,4
E125,E054,after,2
E125,E054,during,3
E125,E061,before,4
E125,E061,during,10
E125,E068,before,2
E125,E068,during,1
E125,E069,during,2
E125,E070,after,2
E125,E070,before,2
E125,E070,during,3
E125,E078,after,2
E125,E078,during,2
E125,E088,after,2
E125,E088,before,2
E125,E094,before,1
E125,E094,during,3
E125,E099,before,3
E125,E113,after,2
E125,E113,before,2
E125,E114,after,1
E125,E114,before,1
E125,E114,during,2
E125,E122,after,1
E125,E123,after,1
E125,E123,before,2
E125,E123,during,2
E125,E126,after,1
E125,E126,before,1
E125,E135,after,2
E125,E135,before,1
E125,E135,during,2
E125,E139,after,2
E125,E139,before,1
E125,E139,during,1
E125,E158,after,2
E125,E158,during,2
E125,E167,after,2
E125,E167,during,3
E125,E176,before,3
E125,E176,during,6
E125,E198,after,4
E125,E198,during,2
E125,E203,after,3
E125,E203,before,2
E125,E203,during,4
E125,E204,after,1
E125,E205,before,1
E125,E205,during,2
E125,E235,after,3
E125,E235,during,3
E125,E239,before,1
E126,E005,before,2
E126,E006,during,2
E126,E009,before,4
E126,E009,during,6
E126,E011,during,1
E126,E012,before,2
E126,E013,before,1
E126,E015,before,1
E126,E015,during,1
E126,E019,after,1
E126,E019,before,3
E126,E019,during,1
E126,E020,during,1
E126,E025,before,2
E126,E025,during,1
E126,E028,during,1
E126,E029,during,1
E126,E032,during,1
E126,E034,after,1
E126,E037,after,1
E126,E037,before,1
E126,E037,during,4
E126,E038,during,1
E126,E040,before,2
E126,E041,during,1
E126,E047,before,1
E126,E047,during,1
E126,E049,before,1
E126,E050,before,1
E126,E051,during,1
E126,E053,during,3
E126,E055,after,1
E126,E057,during,1
E126,E059,after,1
E126,E062,before,1
E126,E063,after,1
E126,E065,after,2
E126,E065,before,2
E126,E068,before,1
E126,E071,after,1
E126,E074,before,1
E126,E079,before,1
E126,E083,before,1
E126,E091,before,1
E126,E091,during,1
E126,E093,during,2
E126,E099,before,1
E126,E099,during,1
E126,E100,before,1
E126,E102,during,1
E126,E104,before,1
E126,E105,during,1
E126,E106,before,1
E126,E108,before,1
E126,E109,during,1
E126,E110,after,1
E126,E111,before,1
E126,E116,before,2
E126,E116,during,3
E126,E118,before,1
E126,E119,after,1
E126,E119,before,2
E126,E119,during,1
E126,E120,after,1
E126,E123,during,1
E126,E127,before,4
E126,E127,during,2
E126,E128,before,1
E126,E133,before,1
E126,E136,during,2
E126,E137,after,2
E126,E137,during,3
E126,E151,before,1
E126,E152,during,1
E126,E157,before,1
E126,E158,during,1
E126,E159,during,1
E126,E160,during,3
E126,E165,before,3
E126,E165,during,1
E126,E166,before,1
E126,E166,during,1
E126,E169,during,1
E126,E172,during,1
E126,E175,before,1
E126,E178,before,1
E126,E179,during,1
E126,E180,during,1
E126,E186,after,1
E126,E186,before,1
E126,E186,during,1
E126,E191,after,1
E126,E191,before,6
E126,E191,during,1
E126,E193,after,1
E126,E193,before,2
E126,E193,during,1
E126,E197,after,1
E126,E198,after,2
E126,E201,after,4
E126,E201,before,2
E126,E201,during,2
E126,E204,during,2
E126,E205,after,1
E126,E207,after,1
E126,E207,before,1
E126,E207,during,1
E126,E208,during,1
