start_code,end_code,day,rush,count
S0451,S0264,2021-08-08,am,1
S0456,S0197,2021-08-08,am,5
S0461,S0248,2021-08-08,am,4
S0464,S0302,2021-08-08,am,5
S0465,S0469,2021-08-08,am,2
S0473,S0032,2021-08-08,am,3
S0484,S0484,2021-08-08,am,2
S0485,S0328,2021-08-08,am,5
S0485,S0410,2021-08-08,am,3
S0488,S0290,2021-08-08,am,2
S0499,S0484,2021-08-08,am,4
S0004,S0049,2021-08-09,am,3
S0006,S0009,2021-08-09,am,1
S0012,S0007,2021-08-09,am,1
S0016,S0375,2021-08-09,am,2
S0019,S0075,2021-08-09,am,2
S0030,S0069,2021-08-09,am,4
S0038,S0465,2021-08-09,am,5
S0041,S0053,2021-08-09,am,4
S0048,S0222,2021-08-09,am,3
S0051,S0410,2021-08-09,am,4
S0058,S0407,2021-08-09,am,3
S0066,S0374,2021-08-09,am,3
S0072,S0229,2021-08-09,am,3
S0080,S0334,2021-08-09,am,2
S0086,S0494,2021-08-09,am,4
S0103,S0068,2021-08-09,am,4
S0104,S0254,2021-08-09,am,1
S0108,S0175,2021-08-09,am,1
S0108,S0204,2021-08-09,am,5
S0109,S0429,2021-08-09,am,1
S0111,S0050,2021-08-09,am,3
S0111,S0179,2021-08-09,am,4
S0113,S0004,2021-08-09,am,3
S0114,S0069,2021-08-09,am,4
S0114,S0296,2021-08-09,am,2
S0119,S0496,2021-08-09,am,3
S0124,S0313,2021-08-09,am,5
S0126,S0494,2021-08-09,am,2
S0129,S0129,2021-08-09,am,3
S0143,S0361,2021-08-09,am,3
S0145,S0410,2021-08-09,am,5
S0146,S0044,2021-08-09,am,5
S0153,S0480,2021-08-09,am,4
S0155,S0186,2021-08-09,am,1
S0157,S0133,2021-08-09,am,4
S0161,S0390,2021-08-09,am,1
S0177,S0375,2021-08-09,am,3
S0181,S0442,2021-08-09,am,2
S0182,S0108,2021-08-09,am,3
S0188,S0147,2021-08-09,am,3
S0196,S0064,2021-08-09,am,1
S0197,S0073,2021-08-09,am,2
S0214,S0498,2021-08-09,am,2
S0220,S0119,2021-08-09,am,3
S0225,S0110,2021-08-09,am,1
S0226,S0148,2021-08-09,am,3
S0249,S0358,2021-08-09,am,1
S0250,S0320,2021-08-09,am,4
S0250,S0411,2021-08-09,am,2
S0252,S0410,2021-08-09,am,1
S0254,S0398,2021-08-09,am,2
S0256,S0141,2021-08-09,am,3
S0258,S0252,2021-08-09,am,3
S0262,S0076,2021-08-09,am,3
S0285,S0230,2021-08-09,am,5
S0289,S0406,2021-08-09,am,1
S0292,S0347,2021-08-09,am,5
S0294,S0348,2021-08-09,am,3
S0303,S0124,2021-08-09,am,4
S0307,S0115,2021-08-09,am,1
S0308,S0202,2021-08-09,am,1
S0312,S0356,2021-08-09,am,2
S0313,S0017,2021-08-09,am,3
S0313,S0402,2021-08-09,am,3
S0318,S0424,2021-08-09,am,2
S0319,S0397,2021-08-09,am,5
S0328,S0006,2021-08-09,am,3
S0328,S0460,2021-08-09,am,1
S0331,S0316,2021-08-09,am,1
S0339,S0400,2021-08-09,am,3
S0362,S0411,2021-08-09,am,1
S0365,S0056,2021-08-09,am,2
S0368,S0055,2021-08-09,am,4
S0370,S0300,2021-08-09,am,3
S0371,S0345,2021-08-09,am,4
S0374,S0136,2021-08-09,am,3
S0382,S0221,2021-08-09,am,1
S0388,S0361,2021-08-09,am,1
S0388,S0489,2021-08-09,am,3
S0390,S0082,2021-08-09,am,5
S0400,S0469,2021-08-09,am,2
S0405,S0033,2021-08-09,am,5
S0407,S0435,2021-08-09,am,4
S0409,S0216,2021-08-09,am,4
S0410,S0110,2021-08-09,am,4
S0417,S0388,2021-08-09,am,1
S0422,S0067,2021-08-09,am,3
S0424,S0258,2021-08-09,am,1
S0430,S0272,2021-08-09,am,4
S0431,S0074,2021-08-09,am,3
S0436,S0295,2021-08-09,am,2
S0436,S0360,2021-08-09,am,4
S0439,S0067,2021-08-09,am,5
S0446,S0367,2021-08-09,am,2
S0468,S0167,2021-08-09,am,2
S0479,S0334,2021-08-09,am,5
S0483,S0027,2021-08-09,am,3
S0486,S0196,2021-08-09,am,3
S0000,S0166,2021-08-10,am,1
S0002,S0149,2021-08-10,am,1
S0012,S0107,2021-08-10,am,2
S0028,S0419,2021-08-10,am,4
S0029,S0345,2021-08-10,am,1
S0033,S0330,2021-08-10,am,4
S0048,S0183,2021-08-10,am,2
S0067,S0096,2021-08-10,am,1
S0068,S0055,2021-08-10,am,3
S0071,S0135,2021-08-10,am,1
S0073,S0032,2021-08-10,am,1
S0077,S0425,2021-08-10,am,2
S0082,S0287,2021-08-10,am,2
S0087,S0494,2021-08-10,am,3
S0088,S0235,2021-08-10,am,3
S0095,S0402,2021-08-10,am,4
S0100,S0110,2021-08-10,am,5
S0101,S0147,2021-08-10,am,1
S0103,S0116,2021-08-10,am,1
S0104,S0070,2021-08-10,am,5
S0121,S0214,2021-08-10,am,3
S0122,S0025,2021-08-10,am,3
S0132,S0453,2021-08-10,am,4
S0133,S0033,2021-08-10,am,4
S0135,S0276,2021-08-10,am,4
S0152,S0160,2021-08-10,am,5
S0153,S0095,2021-08-10,am,2
S0162,S0067,2021-08-10,am,1
S0162,S0281,2021-08-10,am,2
S0163,S0027,2021-08-10,am,2
S0165,S0206,2021-08-10,am,1
S0169,S0386,2021-08-10,am,5
S0173,S0429,2021-08-10,am,1
S0184,S0484,2021-08-10,am,1
S0188,S0468,2021-08-10,am,3
S0193,S0026,2021-08-10,am,1
S0196,S0392,2021-08-10,am,4
S0196,S0497,2021-08-10,am,1
S0201,S0176,2021-08-10,am,3
S0202,S0478,2021-08-10,am,4
S0203,S0007,2021-08-10,am,5
S0212,S0100,2021-08-10,am,5
S0222,S0317,2021-08-10,am,4
S0232,S0469,2021-08-10,am,2
S0235,S0421,2021-08-10,am,5
S0251,S0268,2021-08-10,am,5
S0274,S0097,2021-08-10,am,2
S0275,S0351,2021-08-10,am,2
S0283,S0296,2021-08-10,am,1
S0284,S0284,2021-08-10,am,1
S0284,S0307,2021-08-10,am,4
S0285,S0451,2021-08-10,am,1
S0288,S0307,2021-08-10,am,4
S0295,S0350,2021-08-10,am,1
S0297,S0484,2021-08-10,am,4
S0302,S0309,2021-08-10,am,1
S0308,S0054,2021-08-10,am,5
S0313,S0040,2021-08-10,am,4
S0315,S0489,2021-08-10,am,4
S0316,S0420,2021-08-10,am,1
S0317,S0256,2021-08-10,am,5
S0319,S0427,2021-08-10,am,2
S0322,S0478,2021-08-10,am,4
S0332,S0272,2021-08-10,am,1
S0337,S0151,2021-08-10,am,4
S0339,S0390,2021-08-10,am,4
S0340,S0243,2021-08-10,am,1
S0340,S0459,2021-08-10,am,4
S0351,S0116,2021-08-10,am,4
S0351,S0386,2021-08-10,am,3
S0353,S0230,2021-08-10,am,3
S0363,S0195,2021-08-10,am,4
S0366,S0452,2021-08-10,am,1
S0368,S0328,2021-08-10,am,1
S0372,S0138,2021-08-10,am,2
S0373,S0426,2021-08-10,am,3
S0375,S0450,2021-08-10,am,2
S0375,S0471,2021-08-10,am,2
S0379,S0153,2021-08-10,am,5
S0389,S0363,2021-08-10,am,4
S0391,S0167,2021-08-10,am,1
S0391,S0397,2021-08-10,am,1
S0398,S0332,2021-08-10,am,3
S0402,S0121,2021-08-10,am,5
S0415,S0222,2021-08-10,am,1
S0418,S0166,2021-08-10,am,3
S0421,S0046,2021-08-10,am,3
S0422,S0277,2021-08-10,am,2
S0430,S0314,2021-08-10,am,2
S0431,S0058,2021-08-10,am,4
S0431,S0224,2021-08-10,am,2
S0435,S0338,2021-08-10,am,4
S0438,S0472,2021-08-10,am,2
S0439,S0200,2021-08-10,am,4
S0452,S0075,2021-08-10,am,3
S0469,S0231,2021-08-10,am,4
S0473,S0251,2021-08-10,am,3
S0001,S0041,2021-08-11,am,3
S0003,S0484,2021-08-11,am,5
S0004,S0358,2021-08-11,am,4
S0006,S0459,2021-08-11,am,4
S0007,S0311,2021-08-11,am,2
S0008,S0338,2021-08-11,am,4
S0013,S0060,2021-08-11,am,5
S0016,S0238,2021-08-11,am,1
S0028,S0157,2021-08-11,am,4
S0034,S0388,2021-08-11,am,1
S0039,S0147,2021-08-11,am,5
S0048,S0344,2021-08-11,am,3
S0061,S0405,2021-08-11,am,3
S0061,S0442,2021-08-11,am,5
S0063,S0366,2021-08-11,am,2
S0076,S0253,2021-08-11,am,4
S0076,S0341,2021-08-11,am,2
S0080,S0446,2021-08-11,am,2
S0084,S0244,2021-08-11,am,3
S0086,S0442,2021-08-11,am,5
S0090,S0484,2021-08-11,am,5
S0100,S0214,2021-08-11,am,3
S0103,S0059,2021-08-11,am,3
S0108,S0046,2021-08-11,am,1
S0108,S0084,2021-08-11,am,1
S0109,S0042,2021-08-11,am,3
S0113,S0202,2021-08-11,am,2
S0114,S0405,2021-08-11,am,5
S0116,S0440,2021-08-11,am,3
S0119,S0479,2021-08-11,am,4
S0127,S0365,2021-08-11,am,2
S0132,S0245,2021-08-11,am,2
S0133,S0128,2021-08-11,am,5
S0134,S0290,2021-08-11,am,4
S0135,S0178,2021-08-11,am,4
S0135,S0210,2021-08-11,am,5
S0140,S0273,2021-08-11,am,2
S0145,S0352,2021-08-11,am,4
S0145,S0382,2021-08-11,am,1
S0152,S0408,2021-08-11,am,1
S0154,S0283,2021-08-11,am,4
S0155,S0336,2021-08-11,am,5
S0164,S0404,2021-08-11,am,5
S0169,S0126,2021-08-11,am,3
S0185,S0029,2021-08-11,am,4
S0191,S0268,2021-08-11,am,2
S0201,S0344,2021-08-11,am,4
S0202,S0333,2021-08-11,am,1
S0211,S0176,2021-08-11,am,5
S0224,S0459,2021-08-11,am,4
S0227,S0279,2021-08-11,am,3
S0227,S0329,2021-08-11,am,1
S0239,S0123,2021-08-11,am,2
S0257,S0328,2021-08-11,am,2
S0264,S0162,2021-08-11,am,3
S0269,S0243,2021-08-11,am,5
S0271,S0229,2021-08-11,am,1
S0272,S0057,2021-08-11,am,2
S0272,S0111,2021-08-11,am,4
S0274,S0499,2021-08-11,am,5
S0287,S0173,2021-08-11,am,3
S0290,S0007,2021-08-11,am,3
S0303,S0388,2021-08-11,am,5
S0326,S0125,2021-08-11,am,4
S0326,S0326,2021-08-11,am,3
S0329,S0078,2021-08-11,am,3
S0329,S0304,2021-08-11,am,3
S0339,S0207,2021-08-11,am,4
S0340,S0324,2021-08-11,am,3
S0347,S0139,2021-08-11,am,1
S0356,S0131,2021-08-11,am,4
S0358,S0296,2021-08-11,am,1
S0362,S0048,2021-08-11,am,1
S0370,S0024,2021-08-11,am,3
S0373,S0373,2021-08-11,am,4
S0373,S0373,2021-08-11,am,4
S0377,S0390,2021-08-11,am,3
S0388,S0432,2021-08-11,am,4
S0389,S0006,2021-08-11,am,5
S0403,S0057,2021-08-11,am,2
S0407,S0240,2021-08-11,am,1
S0412,S0412,2021-08-11,am,2
S0434,S0353,2021-08-11,am,1
S0447,S0318,2021-08-11,am,1
S0453,S0414,2021-08-11,am,3
S0457,S0435,2021-08-11,am,4
S0458,S0303,2021-08-11,am,2
S0458,S0426,2021-08-11,am,5
S0459,S0114,2021-08-11,am,3
S0470,S0008,2021-08-11,am,3
S0481,S0159,2021-08-11,am,5
S0483,S0148,2021-08-11,am,4
S0486,S0230,2021-08-11,am,3
S0486,S0321,2021-08-11,am,3
S0488,S0260,2021-08-11,am,2
S0489,S0122,2021-08-11,am,1
S0001,S0301,2021-08-12,am,4
S0002,S0191,2021-08-12,am,2
S0009,S0000,2021-08-12,am,2
S0017,S0375,2021-08-12,am,2
S0021,S0300,2021-08-12,am,3
S0021,S0331,2021-08-12,am,2
S0024,S0222,2021-08-12,am,1
S0031,S0397,2021-08-12,am,3
S0038,S0332,2021-08-12,am,4
S0045,S0451,2021-08-12,am,1
S0045,S0490,2021-08-12,am,2
S0049,S0280,2021-08-12,am,1
S0052,S0021,2021-08-12,am,5
S0054,S0090,2021-08-12,am,1
S0054,S0434,2021-08-12,am,4
S0058,S0056,2021-08-12,am,1
S0065,S0100,2021-08-12,am,3
S0067,S0198,2021-08-12,am,2
S0078,S0295,2021-08-12,am,3
S0079,S0061,2021-08-12,am,4
S0080,S0346,2021-08-12,am,1
S0080,S0469,2021-08-12,am,1
S0089,S0069,2021-08-12,am,2
S0095,S0346,2021-08-12,am,5
S0099,S0257,2021-08-12,am,1
S0100,S0301,2021-08-12,am,2
S0115,S0010,2021-08-12,am,1
S0120,S0416,2021-08-12,am,4
S0123,S0047,2021-08-12,am,2
S0129,S0323,2021-08-12,am,3
S0133,S0011,2021-08-12,am,1
S0136,S0387,2021-08-12,am,4
S0142,S0449,2021-08-12,am,4
S0146,S0447,2021-08-12,am,4
S0158,S0332,2021-08-12,am,3
S0159,S0468,2021-08-12,am,3
S0161,S0239,2021-08-12,am,1
S0163,S0331,2021-08-12,am,2
S0168,S0486,2021-08-12,am,4
S0169,S0333,2021-08-12,am,2
S0175,S0273,2021-08-12,am,2
S0181,S0111,2021-08-12,am,5
S0181,S0356,2021-08-12,am,2
S0190,S0048,2021-08-12,am,5
S0194,S0023,2021-08-12,am,3
S0195,S0456,2021-08-12,am,5
S0199,S0035,2021-08-12,am,3
S0201,S0323,2021-08-12,am,5
S0203,S0015,2021-08-12,am,5
S0207,S0354,2021-08-12,am,5
S0212,S0481,2021-08-12,am,4
S0215,S0316,2021-08-12,am,1
S0235,S0256,2021-08-12,am,2
S0239,S0489,2021-08-12,am,4
S0241,S0451,2021-08-12,am,1
S0245,S0322,2021-08-12,am,4
S0249,S0318,2021-08-12,am,3
S0257,S0461,2021-08-12,am,3
S0260,S0179,2021-08-12,am,4
S0264,S0336,2021-08-12,am,1
S0269,S0063,2021-08-12,am,5
S0272,S0171,2021-08-12,am,5
S0272,S0239,2021-08-12,am,5
S0273,S0260,2021-08-12,am,2
S0273,S0264,2021-08-12,am,3
S0276,S0090,2021-08-12,am,5
S0279,S0438,2021-08-12,am,1
S0284,S0221,2021-08-12,am,1
S0290,S0049,2021-08-12,am,3
S0293,S0326,2021-08-12,am,4
S0296,S0460,2021-08-12,am,3
S0303,S0174,2021-08-12,am,1
S0306,S0412,2021-08-12,am,5
S0307,S0338,2021-08-12,am,2
S0308,S0253,2021-08-12,am,1
S0308,S0353,2021-08-12,am,2
S0309,S0442,2021-08-12,am,4
S0311,S0189,2021-08-12,am,4
S0314,S0054,2021-08-12,am,2
S0323,S0163,2021-08-12,am,2
S0325,S0071,2021-08-12,am,2
S0325,S0167,2021-08-12,am,5
S0331,S0247,2021-08-12,am,2
S0341,S0142,2021-08-12,am,5
S0341,S0418,2021-08-12,am,1
S0349,S0000,2021-08-12,am,4
S0353,S0030,2021-08-12,am,4
S0360,S0092,2021-08-12,am,2
S0360,S0367,2021-08-12,am,2
S0361,S0124,2021-08-12,am,1
S0365,S0288,2021-08-12,am,1
S0366,S0142,2021-08-12,am,5
S0369,S0001,2021-08-12,am,1
S0370,S0350,2021-08-12,am,5
S0370,S0372,2021-08-12,am,1
S0371,S0489,2021-08-12,am,3
S0372,S0185,2021-08-12,am,3
S0373,S0378,2021-08-12,am,4
S0378,S0230,2021-08-12,am,2
S0378,S0486,2021-08-12,am,2
S0380,S0368,2021-08-12,am,5
S0390,S0121,2021-08-12,am,4
S0394,S0391,2021-08-12,am,3
S0396,S0438,2021-08-12,am,4
S0397,S0004,2021-08-12,am,3
S0398,S0238,2021-08-12,am,5
S0401,S0173,2021-08-12,am,1
S0406,S0334,2021-08-12,am,5
S0416,S0339,2021-08-12,am,1
S0419,S0133,2021-08-12,am,5
S0424,S0430,2021-08-12,am,2
S0427,S0013,2021-08-12,am,3
S0430,S0129,2021-08-12,am,2
S0434,S0004,2021-08-12,am,5
S0435,S0479,2021-08-12,am,5
S0439,S0168,2021-08-12,am,3
S0441,S0119,2021-08-12,am,2
S0442,S0245,2021-08-12,am,3
S0453,S0216,2021-08-12,am,2
S0464,S0249,2021-08-12,am,4
S0472,S0069,2021-08-12,am,5
S0474,S0322,2021-08-12,am,5
S0476,S0238,2021-08-12,am,3
S0481,S0344,2021-08-12,am,2
S0485,S0188,2021-08-12,am,4
S0485,S0223,2021-08-12,am,4
S0490,S0440,2021-08-12,am,3
S0492,S0088,2021-08-12,am,4
S0001,S0127,2021-08-13,am,5
S0006,S0030,2021-08-13,am,2
S0009,S0245,2021-08-13,am,1
S0013,S0013,2021-08-13,am,3
S0016,S0273,2021-08-13,am,2
S0024,S0015,2021-08-13,am,4
S0027,S0444,2021-08-13,am,3
S0028,S0125,2021-08-13,am,2
S0029,S0202,2021-08-13,am,3
S0029,S0496,2021-08-13,am,4
S0033,S0134,2021-08-13,am,1
S0038,S0095,2021-08-13,am,4
S0040,S0330,2021-08-13,am,2
S0044,S0299,2021-08-13,am,2
S0044,S0330,2021-08-13,am,5
S0046,S0289,2021-08-13,am,1
S0047,S0094,2021-08-13,am,5
S0051,S0147,2021-08-13,am,1
S0052,S0382,2021-08-13,am,2
S0053,S0184,2021-08-13,am,5
S0053,S0275,2021-08-13,am,1
S0060,S0345,2021-08-13,am,1
S0063,S0465,2021-08-13,am,4
S0081,S0170,2021-08-13,am,3
S0086,S0391,2021-08-13,am,2
S0092,S0236,2021-08-13,am,5
S0097,S0434,2021-08-13,am,1
S0103,S0370,2021-08-13,am,4
S0104,S0485,2021-08-13,am,3
S0114,S0423,2021-08-13,am,1
S0121,S0282,2021-08-13,am,1
S0124,S0099,2021-08-13,am,2
S0124,S0215,2021-08-13,am,3
S0127,S0037,2021-08-13,am,3
S0135,S0189,2021-08-13,am,4
S0148,S0148,2021-08-13,am,2
S0159,S0063,2021-08-13,am,4
S0162,S0168,2021-08-13,am,2
S0180,S0180,2021-08-13,am,5
S0182,S0029,2021-08-13,am,2
S0183,S0079,2021-08-13,am,5
S0183,S0316,2021-08-13,am,1
S0187,S0021,2021-08-13,am,3
S0187,S0093,2021-08-13,am,5
S0190,S0027,2021-08-13,am,5
S0190,S0318,2021-08-13,am,1
S0196,S0018,2021-08-13,am,1
S0199,S0144,2021-08-13,am,4
S0203,S0443,2021-08-13,am,3
S0210,S0164,2021-08-13,am,3
S0213,S0234,2021-08-13,am,1
S0217,S0038,2021-08-13,am,1
S0223,S0145,2021-08-13,am,3
S0223,S0184,2021-08-13,am,1
S0225,S0205,2021-08-13,am,3
S0232,S0293,2021-08-13,am,4
S0238,S0439,2021-08-13,am,5
S0245,S0255,2021-08-13,am,3
S0250,S0391,2021-08-13,am,5
S0255,S0301,2021-08-13,am,2
S0255,S0364,2021-08-13,am,5
S0259,S0235,2021-08-13,am,3
S0267,S0143,2021-08-13,am,3
S0276,S0237,2021-08-13,am,1
S0277,S0448,2021-08-13,am,5
S0278,S0384,2021-08-13,am,3
S0289,S0184,2021-08-13,am,1
S0291,S0483,2021-08-13,am,4
S0293,S0384,2021-08-13,am,4
S0295,S0139,2021-08-13,am,2
S0295,S0455,2021-08-13,am,5
S0295,S0484,2021-08-13,am,4
S0297,S0420,2021-08-13,am,3
S0299,S0218,2021-08-13,am,5
S0303,S0360,2021-08-13,am,2
S0304,S0163,2021-08-13,am,4
S0317,S0418,2021-08-13,am,4
S0318,S0045,2021-08-13,am,1
S0319,S0423,2021-08-13,am,1
S0321,S0045,2021-08-13,am,1
S0332,S0291,2021-08-13,am,1
S0336,S0152,2021-08-13,am,5
S0341,S0065,2021-08-13,am,4
S0348,S0362,2021-08-13,am,2
S0350,S0472,2021-08-13,am,5
S0351,S0278,2021-08-13,am,2
S0360,S0426,2021-08-13,am,4
S0364,S0496,2021-08-13,am,4
S0386,S0278,2021-08-13,am,1
S0402,S0055,2021-08-13,am,4
S0402,S0423,2021-08-13,am,2
S0411,S0023,2021-08-13,am,4
S0415,S0168,2021-08-13,am,4
S0417,S0111,2021-08-13,am,3
S0419,S0265,2021-08-13,am,3
S0421,S0014,2021-08-13,am,2
S0425,S0308,2021-08-13,am,5
S0425,S0485,2021-08-13,am,4
S0428,S0279,2021-08-13,am,3
S0438,S0414,2021-08-13,am,2
S0444,S0027,2021-08-13,am,2
S0455,S0336,2021-08-13,am,4
S0457,S0486,2021-08-13,am,4
S0470,S0256,2021-08-13,am,5
S0475,S0033,2021-08-13,am,4
S0485,S0245,2021-08-13,am,3
S0490,S0277,2021-08-13,am,4
S0491,S0003,2021-08-13,am,4
S0491,S0022,2021-08-13,am,5
S0491,S0034,2021-08-13,am,3
S0493,S0494,2021-08-13,am,3
S0006,S0385,2021-08-14,am,2
S0012,S0359,2021-08-14,am,3
S0016,S0373,2021-08-14,am,1
S0019,S0237,2021-08-14,am,4
S0021,S0276,2021-08-14,am,4
S0021,S0370,2021-08-14,am,3
S0022,S0410,2021-08-14,am,5
S0027,S0091,2021-08-14,am,5
S0029,S0164,2021-08-14,am,5
S0031,S0252,2021-08-14,am,4
S0035,S0077,2021-08-14,am,2
S0038,S0107,2021-08-14,am,5
S0045,S0421,2021-08-14,am,3
S0055,S0380,2021-08-14,am,4
S0060,S0194,2021-08-14,am,2
S0060,S0253,2021-08-14,am,4
S0068,S0302,2021-08-14,am,4
S0074,S0320,2021-08-14,am,4
S0074,S0431,2021-08-14,am,3
S0076,S0151,2021-08-14,am,1
S0080,S0140,2021-08-14,am,3
S0081,S0452,2021-08-14,am,3
S0086,S0401,2021-08-14,am,1
S0087,S0364,2021-08-14,am,5
S0089,S0437,2021-08-14,am,1
S0093,S0062,2021-08-14,am,4
S0094,S0453,2021-08-14,am,3
S0106,S0304,2021-08-14,am,2
S0110,S0225,2021-08-14,am,4
S0113,S0075,2021-08-14,am,4
S0118,S0373,2021-08-14,am,3
S0123,S0326,2021-08-14,am,1
S0124,S0357,2021-08-14,am,1
S0135,S0023,2021-08-14,am,3
S0136,S0449,2021-08-14,am,1
S0137,S0453,2021-08-14,am,5
S0139,S0092,2021-08-14,am,4
S0141,S0254,2021-08-14,am,1
S0142,S0279,2021-08-14,am,2
S0153,S0252,2021-08-14,am,2
S0157,S0265,2021-08-14,am,2
S0160,S0440,2021-08-14,am,1
S0160,S0465,2021-08-14,am,2
S0168,S0457,2021-08-14,am,5
S0176,S0394,2021-08-14,am,3
S0180,S0447,2021-08-14,am,5
S0182,S0093,2021-08-14,am,5
S0186,S0156,2021-08-14,am,2
S0188,S0329,2021-08-14,am,4
S0191,S0445,2021-08-14,am,4
S0194,S0469,2021-08-14,am,3
S0201,S0309,2021-08-14,am,4
S0207,S0400,2021-08-14,am,5
S0208,S0341,2021-08-14,am,3
S0209,S0028,2021-08-14,am,4
S0212,S0172,2021-08-14,am,1
S0215,S0119,2021-08-14,am,3
S0221,S0266,2021-08-14,am,3
S0221,S0434,2021-08-14,am,1
S0229,S0008,2021-08-14,am,1
S0231,S0119,2021-08-14,am,4
S0236,S0237,2021-08-14,am,4
S0241,S0129,2021-08-14,am,5
S0242,S0071,2021-08-14,am,2
S0246,S0488,2021-08-14,am,1
S0256,S0390,2021-08-14,am,1
S0257,S0197,2021-08-14,am,1
S0258,S0077,2021-08-14,am,1
S0258,S0141,2021-08-14,am,5
S0261,S0325,2021-08-14,am,5
S0269,S0109,2021-08-14,am,2
S0274,S0053,2021-08-14,am,3
S0276,S0306,2021-08-14,am,2
S0278,S0137,2021-08-14,am,4
S0281,S0343,2021-08-14,am,2
S0281,S0466,2021-08-14,am,3
S0287,S0158,2021-08-14,am,4
S0294,S0160,2021-08-14,am,1
S0304,S0498,2021-08-14,am,5
S0307,S0036,2021-08-14,am,4
S0307,S0307,2021-08-14,am,5
S0314,S0022,2021-08-14,am,4
S0314,S0058,2021-08-14,am,5
S0332,S0194,2021-08-14,am,1
S0332,S0482,2021-08-14,am,5
S0333,S0338,2021-08-14,am,1
S0335,S0172,2021-08-14,am,5
S0339,S0045,2021-08-14,am,4
S0343,S0296,2021-08-14,am,1
S0344,S0124,2021-08-14,am,4
S0345,S0330,2021-08-14,am,5
S0359,S0275,2021-08-14,am,1
S0365,S0137,2021-08-14,am,4
S0369,S0015,2021-08-14,am,2
S0370,S0203,2021-08-14,am,1
S0377,S0049,2021-08-14,am,5
S0381,S0346,2021-08-14,am,3
S0384,S0190,2021-08-14,am,3
S0386,S0302,2021-08-14,am,3
S0392,S0168,2021-08-14,am,1
S0400,S0489,2021-08-14,am,3
S0405,S0456,2021-08-14,am,2
S0409,S0492,2021-08-14,am,3
S0411,S0169,2021-08-14,am,2
S0414,S0302,2021-08-14,am,4
S0427,S0070,2021-08-14,am,3
S0427,S0248,2021-08-14,am,2
S0434,S0204,2021-08-14,am,3
S0435,S0424,2021-08-14,am,4
S0439,S0370,2021-08-14,am,1
S0441,S0457,2021-08-14,am,3
S0441,S0488,2021-08-14,am,3
S0444,S0455,2021-08-14,am,2
S0450,S0180,2021-08-14,am,5
S0455,S0078,2021-08-14,am,4
S0464,S0302,2021-08-14,am,1
S0464,S0415,2021-08-14,am,2
S0465,S0076,2021-08-14,am,1
S0467,S0051,2021-08-14,am,2
S0469,S0292,2021-08-14,am,1
S0474,S0002,2021-08-14,am,3
S0476,S0178,2021-08-14,am,2
S0483,S0089,2021-08-14,am,1
S0494,S0398,2021-08-14,am,5
S0499,S0469,2021-08-14,am,4
S0003,S0247,2021-08-15,am,1
S0004,S0104,2021-08-15,am,2
S0008,S0425,2021-08-15,am,3
S0018,S0178,2021-08-15,am,2
S0019,S0108,2021-08-15,am,2
S0022,S0397,2021-08-15,am,2
S0024,S0244,2021-08-15,am,4
S0028,S0016,2021-08-15,am,2
S0035,S0251,2021-08-15,am,3
S0040,S0156,2021-08-15,am,1
S0042,S0316,2021-08-15,am,4
S0063,S0292,2021-08-15,am,2
S0069,S0106,2021-08-15,am,5
S0071,S0040,2021-08-15,am,2
S0078,S0056,2021-08-15,am,5
S0086,S0156,2021-08-15,am,5
S0086,S0340,2021-08-15,am,5
S0088,S0034,2021-08-15,am,4
S0089,S0134,2021-08-15,am,1
S0094,S0259,2021-08-15,am,4
S0096,S0037,2021-08-15,am,1
S0099,S0389,2021-08-15,am,4
S0119,S0117,2021-08-15,am,5
S0126,S0227,2021-08-15,am,1
S0135,S0280,2021-08-15,am,1
S0136,S0418,2021-08-15,am,1
S0142,S0238,2021-08-15,am,2
S0145,S0047,2021-08-15,am,1
S0147,S0077,2021-08-15,am,1
S0147,S0485,2021-08-15,am,3
S0148,S0432,2021-08-15,am,5
S0149,S0169,2021-08-15,am,4
S0149,S0216,2021-08-15,am,2
S0151,S0308,2021-08-15,am,3
S0155,S0489,2021-08-15,am,3
S0162,S0422,2021-08-15,am,2
S0162,S0464,2021-08-15,am,2
S0164,S0218,2021-08-15,am,4
S0171,S0442,2021-08-15,am,4
S0181,S0309,2021-08-15,am,1
S0194,S0469,2021-08-15,am,4
S0198,S0026,2021-08-15,am,3
S0199,S0144,2021-08-15,am,4
S0200,S0196,2021-08-15,am,1
S0209,S0015,2021-08-15,am,3
S0220,S0177,2021-08-15,am,1
S0233,S0091,2021-08-15,am,1
S0240,S0024,2021-08-15,am,2
S0254,S0371,2021-08-15,am,2
S0257,S0312,2021-08-15,am,5
S0266,S0177,2021-08-15,am,5
S0267,S0439,2021-08-15,am,5
S0268,S0371,2021-08-15,am,1
S0272,S0212,2021-08-15,am,1
S0279,S0232,2021-08-15,am,1
S0282,S0085,2021-08-15,am,5
S0286,S0402,2021-08-15,am,3
S0291,S0396,2021-08-15,am,2
S0296,S0458,2021-08-15,am,1
S0302,S0055,2021-08-15,am,4
S0304,S0419,2021-08-15,am,4
S0308,S0095,2021-08-15,am,3
S0311,S0256,2021-08-15,am,5
S0311,S0317,2021-08-15,am,1
S0314,S0441,2021-08-15,am,2
S0319,S0131,2021-08-15,am,5
S0319,S0344,2021-08-15,am,3
S0326,S0457,2021-08-15,am,3
S0345,S0234,2021-08-15,am,3
S0351,S0321,2021-08-15,am,4
